time,id,minDonated,numBackers,isLimited,maxBackers,soldOut,pledged
1370283789643,898cf2693a97fd34718b0e0224d8ca53,10,463,false,0,false,42305.65,0.0.3
1370283789643,fd7f844eccada29d5a441e3707ed8f8c,35,202,false,0,false,42305.65,0.0.3
1370283789643,2da7f432a075de5888539fa81a5d722d,95,251,false,0,false,42305.65,0.0.3
1370283789643,14028d46d0a845b49215369254060b41,125,15,false,0,false,42305.65,0.0.3
1370284955492,898cf2693a97fd34718b0e0224d8ca53,10,463,false,0,false,42340.65,0.0.3
1370284955492,fd7f844eccada29d5a441e3707ed8f8c,35,203,false,0,false,42340.65,0.0.3
1370284955492,2da7f432a075de5888539fa81a5d722d,95,251,false,0,false,42340.65,0.0.3
1370284955492,14028d46d0a845b49215369254060b41,125,15,false,0,false,42340.65,0.0.3
1370285553662,fd7f844eccada29d5a441e3707ed8f8c,35,203,false,0,false,42330.65,0.0.3
1370285553662,2da7f432a075de5888539fa81a5d722d,95,251,false,0,false,42330.65,0.0.3
1370285553662,14028d46d0a845b49215369254060b41,125,15,false,0,false,42330.65,0.0.3
1370285553662,898cf2693a97fd34718b0e0224d8ca53,10,462,false,0,false,42330.65,0.0.3
1370286158542,fd7f844eccada29d5a441e3707ed8f8c,35,203,false,0,false,42331.65,0.0.3
1370286158542,14028d46d0a845b49215369254060b41,125,15,false,0,false,42331.65,0.0.3
1370286158542,2da7f432a075de5888539fa81a5d722d,95,251,false,0,false,42331.65,0.0.3
1370286158542,898cf2693a97fd34718b0e0224d8ca53,10,462,false,0,false,42331.65,0.0.3
1370286753706,898cf2693a97fd34718b0e0224d8ca53,10,462,false,0,false,42365.65,0.0.3
1370286753706,fd7f844eccada29d5a441e3707ed8f8c,35,204,false,0,false,42365.65,0.0.3
1370286753706,2da7f432a075de5888539fa81a5d722d,95,251,false,0,false,42365.65,0.0.3
1370286753706,14028d46d0a845b49215369254060b41,125,15,false,0,false,42365.65,0.0.3
